Visibility,Traits ID,Locality ID,Locality Name,Locality Description,Continent,Contributor,Latitude,Longitude,Elevation,Location Source,Lat Lng Km2,Political Region1,Political Region2,Political Region3,Total Ant Abundance,Total Ant Species Richness,Total Native Species Richness,Total Non Native Species Richness,Number Of Sampling Events,Start Date Day,Start Date Month,Start Date Year,End Date Day,End Date Month,End Date Year,Total Number Of Transects,Length,Width,Plot Transect Separation,Method,Method Description,Pitfall Number,Pitfall Surface Area,Pitfall Spacing,Pitfall Duration,Baits Number,Bait Stations Number,Baits Spacing,Baits Duration,Winkler Number,Winkler Spacing,Berlese Number,Berlese Spacing,Total Litter Sample Volume,Total Litter Sample Area,Habitat Type,Disturbance,Disturbance Type1,Disturbance Type2,Habitat Description,Notes,Genus,Species,Invasive To Political Region1,Morphospecies,Caste,N,Hind femur length (mm),Whole body length (mm),Diet,username,Date Of Upload,Batch,Batch Name
Public,Chick_noyear_traits_175,NA,NA,NA,NA,NA,42.508422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster,picea,Native*,FALSE,Worker,1,1.3,4.8,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_176,NA,NA,NA,NA,NA,42.508422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster,picea,Native*,FALSE,Worker,1,1.5,4.9,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_177,NA,NA,NA,NA,NA,42.508422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster,picea,Native*,FALSE,Worker,1,1.6,4.9,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_178,NA,NA,NA,NA,NA,42.508422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster,picea,Native*,FALSE,Worker,1,1.6,4.5,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_221,NA,NA,NA,NA,NA,42.508422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tapinoma,sessile,Unknown,FALSE,Worker,1,0.6,2.5,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_222,NA,NA,NA,NA,NA,42.508422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tapinoma,sessile,Unknown,FALSE,Worker,1,0.6,2.5,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_223,NA,NA,NA,NA,NA,42.508422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tapinoma,sessile,Unknown,FALSE,Worker,1,0.6,2.3,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_224,NA,NA,NA,NA,NA,42.508422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tapinoma,sessile,Unknown,FALSE,Worker,1,0.6,2.4,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_225,NA,NA,NA,NA,NA,42.508422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tapinoma,sessile,Unknown,FALSE,Worker,1,0.6,2.3,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_226,NA,NA,NA,NA,NA,42.508422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tapinoma,sessile,Unknown,FALSE,Worker,1,0.6,2.4,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_239,NA,NA,NA,NA,NA,36.007482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,subsericea,Native*,FALSE,Worker,1,3.4,6.6,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_240,NA,NA,NA,NA,NA,36.007482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,subsericea,Native*,FALSE,Worker,1,2.6,6.4,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_241,NA,NA,NA,NA,NA,36.007482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,subsericea,Native*,FALSE,Worker,1,3,7,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_242,NA,NA,NA,NA,NA,36.007482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,subsericea,Native*,FALSE,Worker,1,3.1,6.7,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_243,NA,NA,NA,NA,NA,36.007482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,subsericea,Native*,FALSE,Worker,1,3.1,6.7,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_244,NA,NA,NA,NA,NA,36.007482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,subsericea,Native*,FALSE,Worker,1,3.5,7.7,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_247,NA,NA,NA,NA,NA,42.508422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,subsericea,Native*,FALSE,Worker,1,0.7,3.4,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_248,NA,NA,NA,NA,NA,42.508422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,subsericea,Native*,FALSE,Worker,1,1,3,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_249,NA,NA,NA,NA,NA,42.508422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,subsericea,Native*,FALSE,Worker,1,1,3,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Chick_noyear_traits_250,NA,NA,NA,NA,NA,42.508422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,subsericea,Native*,FALSE,Worker,1,0.8,2.9,NA,bgrossman,2/23/2017,NA,Traits_3_February_2017
Public,Donoso_2014_traits_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sericomyrmex,amabilis,Native*,FALSE,Worker,1,NA,NA,Fungivore (7),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sericomyrmex,amabilis,Native*,FALSE,Worker,1,1.23,4.75,Fungivore (7),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sericomyrmex,amabilis,Native*,FALSE,Worker,1,1.23,4.25,Fungivore (7),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole,angulifera,Native*,FALSE,Worker,1,0.34,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solenopsis,antcnp_sp1,Native*,TRUE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solenopsis,antcnp_sp1,Native*,TRUE,Worker,1,0.2,1.1,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solenopsis,antcnp_sp1,Native*,TRUE,Worker,1,0.22,1.16,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crematogaster,antcnp_sp11,Native*,TRUE,Worker,1,0.41,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crematogaster,antcnp_sp11,Native*,TRUE,Worker,1,0.43,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hypoponera,antcnp_sp2,Native*,TRUE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria,antcnp_sp2,Native*,TRUE,Worker,1,0.35,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaumatomyrmex,antcnp_sp2,Native*,TRUE,Worker,1,0.65,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaumatomyrmex,antcnp_sp2,Native*,TRUE,Worker,1,0.63,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaumatomyrmex,antcnp_sp2,Native*,TRUE,Worker,1,0.64,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaumatomyrmex,antcnp_sp2,Native*,TRUE,Worker,1,0.6,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaumatomyrmex,antcnp_sp2,Native*,TRUE,Worker,1,0.66,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaumatomyrmex,antcnp_sp2,Native*,TRUE,Worker,1,NA,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaumatomyrmex,antcnp_sp2,Native*,TRUE,Worker,1,NA,3,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria,antcnp_sp3,Native*,TRUE,Worker,1,0.3,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria,antcnp_sp3,Native*,TRUE,Worker,1,0.31,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria,antcnp_sp3,Native*,TRUE,Worker,1,0.31,2,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solenopsis,antcnp_sp3,Native*,TRUE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neoponera,apicalis,Native*,FALSE,Worker,1,3.3,13,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neoponera,apicalis,Native*,FALSE,Worker,1,NA,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster,aranoides,Native*,FALSE,Worker,1,2.46,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster,aranoides,Native*,FALSE,Worker,1,3.5,8.25,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster,aranoides,Native*,FALSE,Worker,1,2.21,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster,aranoides,Native*,FALSE,Worker,1,2.4,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cephalotes,atratus,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaumatomyrmex,atrox,Native*,FALSE,Worker,1,NA,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaumatomyrmex,atrox,Native*,FALSE,Worker,1,1,5.25,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octostruma,balzani,Unknown,FALSE,Worker,1,NA,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus,bauri,Native*,FALSE,Worker,1,NA,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dolichoderus,bispinosus,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Probolomyrmex,boliviensis,Native*,FALSE,Worker,1,0.7,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Probolomyrmex,boliviensis,Native*,FALSE,Worker,1,0.73,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Probolomyrmex,boliviensis,Native*,FALSE,Worker,1,0.74,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
